gvkey,iid,datadate,conm,curcdd,prccd,exchg
15362,01W,20150923,WESTPAC BANKING,AUD,29.97,106
15362,01W,20150924,WESTPAC BANKING,AUD,30.36,106
15362,01W,20150925,WESTPAC BANKING,AUD,29.95,106
15362,01W,20150928,WESTPAC BANKING,AUD,30.24,106
15362,01W,20150929,WESTPAC BANKING,AUD,29.1,106
15362,01W,20150930,WESTPAC BANKING,AUD,29.7,106
15362,01W,20151001,WESTPAC BANKING,AUD,30.39,106
15362,01W,20151002,WESTPAC BANKING,AUD,29.75,106
15362,01W,20151005,WESTPAC BANKING,AUD,30.1,106
15362,01W,20151006,WESTPAC BANKING,AUD,30.36,106
15362,01W,20151007,WESTPAC BANKING,AUD,30.52,106
15362,01W,20151008,WESTPAC BANKING,AUD,30.54,106
15362,01W,20151009,WESTPAC BANKING,AUD,30.86,106
15362,01W,20151012,WESTPAC BANKING,AUD,30.62,106
15362,01W,20151013,WESTPAC BANKING,AUD,30.44,106
15362,01W,20151014,WESTPAC BANKING,AUD,30.44,106
15362,01W,20151015,WESTPAC BANKING,AUD,30.44,106
15362,01W,20151016,WESTPAC BANKING,AUD,30.44,106
15362,01W,20151019,WESTPAC BANKING,AUD,31.34,106
15362,01W,20151020,WESTPAC BANKING,AUD,30.85,106
15362,01W,20151021,WESTPAC BANKING,AUD,30.75,106
15362,01W,20151022,WESTPAC BANKING,AUD,31.03,106
15362,01W,20151023,WESTPAC BANKING,AUD,31.56,106
15362,01W,20151026,WESTPAC BANKING,AUD,31.84,106
15362,01W,20151027,WESTPAC BANKING,AUD,31.77,106
15362,01W,20151028,WESTPAC BANKING,AUD,31.93,106
15362,01W,20151029,WESTPAC BANKING,AUD,31.92,106
15362,01W,20151030,WESTPAC BANKING,AUD,31.38,106
15362,01W,20151102,WESTPAC BANKING,AUD,30.61,106
15362,01W,20151103,WESTPAC BANKING,AUD,31.3,106
15362,01W,20151104,WESTPAC BANKING,AUD,31.27,106
15362,01W,20151105,WESTPAC BANKING,AUD,31.11,106
15362,01W,20151106,WESTPAC BANKING,AUD,31.65,106
15362,01W,20151109,WESTPAC BANKING,AUD,31.29,106
15362,01W,20151110,WESTPAC BANKING,AUD,30.9,106
15362,01W,20151111,WESTPAC BANKING,AUD,30.14,106
15362,01W,20151112,WESTPAC BANKING,AUD,30.61,106
15362,01W,20151113,WESTPAC BANKING,AUD,30.52,106
15362,01W,20151116,WESTPAC BANKING,AUD,30.02,106
15362,01W,20151117,WESTPAC BANKING,AUD,30.6,106
15362,01W,20151118,WESTPAC BANKING,AUD,30.77,106
15362,01W,20151119,WESTPAC BANKING,AUD,31.58,106
15362,01W,20151120,WESTPAC BANKING,AUD,31.86,106
15362,01W,20151123,WESTPAC BANKING,AUD,31.89,106
15362,01W,20151124,WESTPAC BANKING,AUD,31.71,106
15362,01W,20151125,WESTPAC BANKING,AUD,31.7,106
15362,01W,20151126,WESTPAC BANKING,AUD,32.09,106
15362,01W,20151127,WESTPAC BANKING,AUD,32.12,106
15362,01W,20151130,WESTPAC BANKING,AUD,32.15,106
15362,01W,20151201,WESTPAC BANKING,AUD,32.79,106
15362,01W,20151202,WESTPAC BANKING,AUD,33.1,106
15362,01W,20151203,WESTPAC BANKING,AUD,32.91,106
15362,01W,20151204,WESTPAC BANKING,AUD,32.3,106
15362,01W,20151207,WESTPAC BANKING,AUD,32.52,106
15362,01W,20151208,WESTPAC BANKING,AUD,32.24,106
15362,01W,20151209,WESTPAC BANKING,AUD,32.05,106
15362,01W,20151210,WESTPAC BANKING,AUD,31.41,106
15362,01W,20151211,WESTPAC BANKING,AUD,31.47,106
15362,01W,20151214,WESTPAC BANKING,AUD,30.66,106
15362,01W,20151215,WESTPAC BANKING,AUD,30.6,106
15362,01W,20151216,WESTPAC BANKING,AUD,31.46,106
15362,01W,20151217,WESTPAC BANKING,AUD,32.18,106
15362,01W,20151218,WESTPAC BANKING,AUD,32.28,106
15362,01W,20151221,WESTPAC BANKING,AUD,32.25,106
15362,01W,20151222,WESTPAC BANKING,AUD,32,106
15362,01W,20151223,WESTPAC BANKING,AUD,32.06,106
15362,01W,20151224,WESTPAC BANKING,AUD,32.54,106
15362,01W,20151225,WESTPAC BANKING,AUD,32.54,106
15362,01W,20151228,WESTPAC BANKING,AUD,32.54,106
15362,01W,20151229,WESTPAC BANKING,AUD,33.02,106
15362,01W,20151230,WESTPAC BANKING,AUD,33.66,106
15362,01W,20151231,WESTPAC BANKING,AUD,33.56,106
15362,01W,20160101,WESTPAC BANKING,AUD,33.56,106
15362,01W,20160104,WESTPAC BANKING,AUD,33,106
15362,01W,20160105,WESTPAC BANKING,AUD,32.69,106
15362,01W,20160106,WESTPAC BANKING,AUD,32.21,106
15362,01W,20160107,WESTPAC BANKING,AUD,31.28,106
15362,01W,20160108,WESTPAC BANKING,AUD,31,106
15362,01W,20160111,WESTPAC BANKING,AUD,30.56,106
15362,01W,20160112,WESTPAC BANKING,AUD,30.82,106
15362,01W,20160113,WESTPAC BANKING,AUD,31.49,106
15362,01W,20160114,WESTPAC BANKING,AUD,31.16,106
15362,01W,20160115,WESTPAC BANKING,AUD,31.09,106
15362,01W,20160118,WESTPAC BANKING,AUD,30.77,106
15362,01W,20160119,WESTPAC BANKING,AUD,31.18,106
15362,01W,20160120,WESTPAC BANKING,AUD,30.06,106
15362,01W,20160121,WESTPAC BANKING,AUD,29.89,106
15362,01W,20160122,WESTPAC BANKING,AUD,29.93,106
15362,01W,20160125,WESTPAC BANKING,AUD,30.91,106
15362,01W,20160126,WESTPAC BANKING,AUD,30.91,106
15362,01W,20160127,WESTPAC BANKING,AUD,30.33,106
15362,01W,20160128,WESTPAC BANKING,AUD,30.48,106
15362,01W,20160129,WESTPAC BANKING,AUD,30.85,106
15362,01W,20160201,WESTPAC BANKING,AUD,30.65,106
15362,01W,20160202,WESTPAC BANKING,AUD,30.3,106
15362,01W,20160203,WESTPAC BANKING,AUD,29.43,106
15362,01W,20160204,WESTPAC BANKING,AUD,30.48,106
15362,01W,20160205,WESTPAC BANKING,AUD,30.35,106
15362,01W,20160208,WESTPAC BANKING,AUD,30.26,106
15362,01W,20160209,WESTPAC BANKING,AUD,28.7,106
15362,01W,20160210,WESTPAC BANKING,AUD,28.53,106
15362,01W,20160211,WESTPAC BANKING,AUD,28.79,106
15362,01W,20160212,WESTPAC BANKING,AUD,28.06,106
15362,01W,20160215,WESTPAC BANKING,AUD,28.63,106
15362,01W,20160216,WESTPAC BANKING,AUD,28.97,106
15362,01W,20160217,WESTPAC BANKING,AUD,29.17,106
15362,01W,20160218,WESTPAC BANKING,AUD,29.98,106
15362,01W,20160219,WESTPAC BANKING,AUD,29.78,106
15362,01W,20160222,WESTPAC BANKING,AUD,30.1,106
15362,01W,20160223,WESTPAC BANKING,AUD,29.65,106
15362,01W,20160224,WESTPAC BANKING,AUD,28.49,106
15362,01W,20160225,WESTPAC BANKING,AUD,28.63,106
15362,01W,20160226,WESTPAC BANKING,AUD,28.56,106
15362,01W,20160229,WESTPAC BANKING,AUD,28.75,106
15362,01W,20160301,WESTPAC BANKING,AUD,29.47,106
15362,01W,20160302,WESTPAC BANKING,AUD,30.69,106
15362,01W,20160303,WESTPAC BANKING,AUD,31.23,106
15362,01W,20160304,WESTPAC BANKING,AUD,31.71,106
15362,01W,20160307,WESTPAC BANKING,AUD,32.12,106
15362,01W,20160308,WESTPAC BANKING,AUD,31.81,106
15362,01W,20160309,WESTPAC BANKING,AUD,32.53,106
15362,01W,20160310,WESTPAC BANKING,AUD,32.52,106
15362,01W,20160311,WESTPAC BANKING,AUD,32.74,106
15362,01W,20160314,WESTPAC BANKING,AUD,32.88,106
15362,01W,20160315,WESTPAC BANKING,AUD,32.3,106
15362,01W,20160316,WESTPAC BANKING,AUD,32.49,106
15362,01W,20160317,WESTPAC BANKING,AUD,32.69,106
15362,01W,20160318,WESTPAC BANKING,AUD,32.68,106
15362,01W,20160321,WESTPAC BANKING,AUD,32.52,106
15362,01W,20160322,WESTPAC BANKING,AUD,32.43,106
15362,01W,20160323,WESTPAC BANKING,AUD,32.33,106
15362,01W,20160324,WESTPAC BANKING,AUD,30.85,106
15362,01W,20160325,WESTPAC BANKING,AUD,30.85,106
15362,01W,20160328,WESTPAC BANKING,AUD,30.85,106
15362,01W,20160329,WESTPAC BANKING,AUD,29.93,106
15362,01W,20160330,WESTPAC BANKING,AUD,29.89,106
15362,01W,20160331,WESTPAC BANKING,AUD,30.35,106
15362,01W,20160401,WESTPAC BANKING,AUD,29.65,106
15362,01W,20160404,WESTPAC BANKING,AUD,29.71,106
15362,01W,20160405,WESTPAC BANKING,AUD,29.13,106
15362,01W,20160406,WESTPAC BANKING,AUD,28.68,106
15362,01W,20160407,WESTPAC BANKING,AUD,28.86,106
15362,01W,20160408,WESTPAC BANKING,AUD,28.52,106
15362,01W,20160411,WESTPAC BANKING,AUD,28.42,106
15362,01W,20160412,WESTPAC BANKING,AUD,29.13,106
15362,01W,20160413,WESTPAC BANKING,AUD,29.94,106
15362,01W,20160414,WESTPAC BANKING,AUD,30.73,106
15362,01W,20160415,WESTPAC BANKING,AUD,30.9,106
15362,01W,20160418,WESTPAC BANKING,AUD,30.44,106
15362,01W,20160419,WESTPAC BANKING,AUD,30.55,106
15362,01W,20160420,WESTPAC BANKING,AUD,30.76,106
15362,01W,20160421,WESTPAC BANKING,AUD,31.15,106
15362,01W,20160422,WESTPAC BANKING,AUD,31.32,106
15362,01W,20160425,WESTPAC BANKING,AUD,31.32,106
15362,01W,20160426,WESTPAC BANKING,AUD,31.58,106
15362,01W,20160427,WESTPAC BANKING,AUD,30.94,106
15362,01W,20160428,WESTPAC BANKING,AUD,30.67,106
15362,01W,20160429,WESTPAC BANKING,AUD,31.05,106
15362,01W,20160502,WESTPAC BANKING,AUD,29.95,106
15362,01W,20160503,WESTPAC BANKING,AUD,30.65,106
15362,01W,20160504,WESTPAC BANKING,AUD,30.3,106
15362,01W,20160505,WESTPAC BANKING,AUD,30.49,106
15362,01W,20160506,WESTPAC BANKING,AUD,30.8,106
15362,01W,20160509,WESTPAC BANKING,AUD,31.11,106
15362,01W,20160510,WESTPAC BANKING,AUD,31.3,106
15362,01W,20160511,WESTPAC BANKING,AUD,31.31,106
15362,01W,20160512,WESTPAC BANKING,AUD,30.19,106
15362,01W,20160513,WESTPAC BANKING,AUD,29.79,106
15362,01W,20160516,WESTPAC BANKING,AUD,30.04,106
15362,01W,20160517,WESTPAC BANKING,AUD,30.2,106
15362,01W,20160518,WESTPAC BANKING,AUD,29.99,106
15362,01W,20160519,WESTPAC BANKING,AUD,30.14,106
15362,01W,20160520,WESTPAC BANKING,AUD,30.28,106
15362,01W,20160523,WESTPAC BANKING,AUD,29.9,106
15362,01W,20160524,WESTPAC BANKING,AUD,29.78,106
15362,01W,20160525,WESTPAC BANKING,AUD,30.44,106
15362,01W,20160526,WESTPAC BANKING,AUD,30.75,106
15362,01W,20160527,WESTPAC BANKING,AUD,30.98,106
15362,01W,20160530,WESTPAC BANKING,AUD,30.88,106
15362,01W,20160531,WESTPAC BANKING,AUD,30.7,106
15362,01W,20160601,WESTPAC BANKING,AUD,30.37,106
15362,01W,20160602,WESTPAC BANKING,AUD,29.92,106
15362,01W,20160603,WESTPAC BANKING,AUD,29.96,106
15362,01W,20160606,WESTPAC BANKING,AUD,30.26,106
15362,01W,20160607,WESTPAC BANKING,AUD,30.51,106
15362,01W,20160608,WESTPAC BANKING,AUD,30.6,106
15362,01W,20160609,WESTPAC BANKING,AUD,30.33,106
15362,01W,20160610,WESTPAC BANKING,AUD,29.95,106
15362,01W,20160613,WESTPAC BANKING,AUD,29.95,106
15362,01W,20160614,WESTPAC BANKING,AUD,29.23,106
15362,01W,20160615,WESTPAC BANKING,AUD,28.55,106
15362,01W,20160616,WESTPAC BANKING,AUD,28.4,106
15362,01W,20160617,WESTPAC BANKING,AUD,28.67,106
15362,01W,20160620,WESTPAC BANKING,AUD,29.47,106
15362,01W,20160621,WESTPAC BANKING,AUD,29.68,106
15362,01W,20160622,WESTPAC BANKING,AUD,29.67,106
15362,01W,20160623,WESTPAC BANKING,AUD,29.65,106
15362,01W,20160624,WESTPAC BANKING,AUD,28.34,106
15362,01W,20160627,WESTPAC BANKING,AUD,28.38,106
15362,01W,20160628,WESTPAC BANKING,AUD,28.52,106
15362,01W,20160629,WESTPAC BANKING,AUD,28.8,106
15362,01W,20160630,WESTPAC BANKING,AUD,29.4,106
15362,01W,20160701,WESTPAC BANKING,AUD,29.28,106
15362,01W,20160704,WESTPAC BANKING,AUD,28.98,106
15362,01W,20160705,WESTPAC BANKING,AUD,28.54,106
15362,01W,20160706,WESTPAC BANKING,AUD,28.2,106
15362,01W,20160707,WESTPAC BANKING,AUD,28.34,106
15362,01W,20160708,WESTPAC BANKING,AUD,28.27,106
15362,01W,20160711,WESTPAC BANKING,AUD,29.19,106
15362,01W,20160712,WESTPAC BANKING,AUD,29.38,106
15362,01W,20160713,WESTPAC BANKING,AUD,29.52,106
15362,01W,20160714,WESTPAC BANKING,AUD,29.8,106
15362,01W,20160715,WESTPAC BANKING,AUD,30.11,106
15362,01W,20160718,WESTPAC BANKING,AUD,30.3,106
15362,01W,20160719,WESTPAC BANKING,AUD,30.02,106
15362,01W,20160720,WESTPAC BANKING,AUD,30.38,106
15362,01W,20160721,WESTPAC BANKING,AUD,30.6,106
15362,01W,20160722,WESTPAC BANKING,AUD,30.52,106
15362,01W,20160725,WESTPAC BANKING,AUD,30.71,106
15362,01W,20160726,WESTPAC BANKING,AUD,30.87,106
15362,01W,20160727,WESTPAC BANKING,AUD,30.92,106
15362,01W,20160728,WESTPAC BANKING,AUD,30.81,106
15362,01W,20160729,WESTPAC BANKING,AUD,31.09,106
15362,01W,20160801,WESTPAC BANKING,AUD,31.1,106
15362,01W,20160802,WESTPAC BANKING,AUD,30.83,106
15362,01W,20160803,WESTPAC BANKING,AUD,30.06,106
15362,01W,20160804,WESTPAC BANKING,AUD,30.11,106
15362,01W,20160805,WESTPAC BANKING,AUD,30.19,106
15362,01W,20160808,WESTPAC BANKING,AUD,30.44,106
15362,01W,20160809,WESTPAC BANKING,AUD,30.99,106
15362,01W,20160810,WESTPAC BANKING,AUD,30.81,106
15362,01W,20160811,WESTPAC BANKING,AUD,30.02,106
15362,01W,20160812,WESTPAC BANKING,AUD,29.62,106
15362,01W,20160815,WESTPAC BANKING,AUD,29.76,106
15362,01W,20160816,WESTPAC BANKING,AUD,29.71,106
15362,01W,20160817,WESTPAC BANKING,AUD,30.16,106
15362,01W,20160818,WESTPAC BANKING,AUD,29.99,106
15362,01W,20160819,WESTPAC BANKING,AUD,30.02,106
15362,01W,20160822,WESTPAC BANKING,AUD,29.97,106
15362,01W,20160823,WESTPAC BANKING,AUD,30.41,106
15362,01W,20160824,WESTPAC BANKING,AUD,30.75,106
15362,01W,20160825,WESTPAC BANKING,AUD,30.36,106
15362,01W,20160826,WESTPAC BANKING,AUD,30.1,106
15362,01W,20160829,WESTPAC BANKING,AUD,29.83,106
15362,01W,20160830,WESTPAC BANKING,AUD,29.65,106
15362,01W,20160831,WESTPAC BANKING,AUD,29.46,106
15362,01W,20160901,WESTPAC BANKING,AUD,29.5,106
15362,01W,20160902,WESTPAC BANKING,AUD,29.17,106
15362,01W,20160905,WESTPAC BANKING,AUD,29.67,106
15362,01W,20160906,WESTPAC BANKING,AUD,29.59,106
15362,01W,20160907,WESTPAC BANKING,AUD,30.07,106
15362,01W,20160908,WESTPAC BANKING,AUD,30.03,106
15362,01W,20160909,WESTPAC BANKING,AUD,29.54,106
15362,01W,20160912,WESTPAC BANKING,AUD,29.03,106
15362,01W,20160913,WESTPAC BANKING,AUD,28.7,106
15362,01W,20160914,WESTPAC BANKING,AUD,29.12,106
15362,01W,20160915,WESTPAC BANKING,AUD,29.3,106
15362,01W,20160916,WESTPAC BANKING,AUD,29.59,106
15362,01W,20160919,WESTPAC BANKING,AUD,29.57,106
15362,01W,20160920,WESTPAC BANKING,AUD,29.74,106
15362,01W,20160921,WESTPAC BANKING,AUD,29.94,106
15362,01W,20160922,WESTPAC BANKING,AUD,29.94,106
15362,01W,20160923,WESTPAC BANKING,AUD,30.32,106
15362,01W,20160926,WESTPAC BANKING,AUD,30.35,106
15362,01W,20160927,WESTPAC BANKING,AUD,29.96,106
15362,01W,20160928,WESTPAC BANKING,AUD,29.92,106
15362,01W,20160929,WESTPAC BANKING,AUD,29.92,106
15362,01W,20160930,WESTPAC BANKING,AUD,29.51,106
15362,01W,20161003,WESTPAC BANKING,AUD,30.03,106
15362,01W,20161004,WESTPAC BANKING,AUD,30,106
15362,01W,20161005,WESTPAC BANKING,AUD,30.2,106
15362,01W,20161006,WESTPAC BANKING,AUD,30.39,106
15362,01W,20161007,WESTPAC BANKING,AUD,30.57,106
15362,01W,20161010,WESTPAC BANKING,AUD,30.77,106
15362,01W,20161011,WESTPAC BANKING,AUD,30.66,106
15362,01W,20161012,WESTPAC BANKING,AUD,30.83,106
15362,01W,20161013,WESTPAC BANKING,AUD,30.38,106
15362,01W,20161014,WESTPAC BANKING,AUD,30.24,106
15362,01W,20161017,WESTPAC BANKING,AUD,30.23,106
15362,01W,20161018,WESTPAC BANKING,AUD,30.37,106
15362,01W,20161019,WESTPAC BANKING,AUD,30.35,106
15362,01W,20161020,WESTPAC BANKING,AUD,30.16,106
15362,01W,20161021,WESTPAC BANKING,AUD,30.43,106
15362,01W,20161024,WESTPAC BANKING,AUD,30.57,106
15362,01W,20161025,WESTPAC BANKING,AUD,30.9,106
15362,01W,20161026,WESTPAC BANKING,AUD,30.6,106
15362,01W,20161027,WESTPAC BANKING,AUD,30.4,106
15362,01W,20161028,WESTPAC BANKING,AUD,30.24,106
15362,01W,20161031,WESTPAC BANKING,AUD,30.47,106
15362,01W,20161101,WESTPAC BANKING,AUD,30.47,106
15362,01W,20161102,WESTPAC BANKING,AUD,30.03,106
15362,01W,20161103,WESTPAC BANKING,AUD,29.87,106
15362,01W,20161104,WESTPAC BANKING,AUD,29.71,106
15362,01W,20161107,WESTPAC BANKING,AUD,30.5,106
15362,01W,20161108,WESTPAC BANKING,AUD,30.25,106
15362,01W,20161109,WESTPAC BANKING,AUD,29.66,106
15362,01W,20161110,WESTPAC BANKING,AUD,30.96,106
15362,01W,20161111,WESTPAC BANKING,AUD,31.91,106
15362,01W,20161114,WESTPAC BANKING,AUD,30.9,106
15362,01W,20161115,WESTPAC BANKING,AUD,30.96,106
15362,01W,20161116,WESTPAC BANKING,AUD,30.98,106
15362,01W,20161117,WESTPAC BANKING,AUD,30.83,106
15362,01W,20161118,WESTPAC BANKING,AUD,30.93,106
15362,01W,20161121,WESTPAC BANKING,AUD,31.09,106
15362,01W,20161122,WESTPAC BANKING,AUD,31.1,106
15362,01W,20161123,WESTPAC BANKING,AUD,31.45,106
15362,01W,20161124,WESTPAC BANKING,AUD,31.61,106
15362,01W,20161125,WESTPAC BANKING,AUD,31.53,106
15362,01W,20161128,WESTPAC BANKING,AUD,31.17,106
15362,01W,20161129,WESTPAC BANKING,AUD,31.2,106
15362,01W,20161130,WESTPAC BANKING,AUD,31.27,106
15362,01W,20161201,WESTPAC BANKING,AUD,31.65,106
15362,01W,20161202,WESTPAC BANKING,AUD,31.34,106
15362,01W,20161205,WESTPAC BANKING,AUD,30.97,106
15362,01W,20161206,WESTPAC BANKING,AUD,31.01,106
15362,01W,20161207,WESTPAC BANKING,AUD,31.48,106
15362,01W,20161208,WESTPAC BANKING,AUD,32.13,106
15362,01W,20161209,WESTPAC BANKING,AUD,32.28,106
15362,01W,20161212,WESTPAC BANKING,AUD,32.3,106
15362,01W,20161213,WESTPAC BANKING,AUD,31.92,106
15362,01W,20161214,WESTPAC BANKING,AUD,32.35,106
15362,01W,20161215,WESTPAC BANKING,AUD,32.26,106
15362,01W,20161216,WESTPAC BANKING,AUD,32.19,106
15362,01W,20161219,WESTPAC BANKING,AUD,32.33,106
15362,01W,20161220,WESTPAC BANKING,AUD,32.49,106
15362,01W,20161221,WESTPAC BANKING,AUD,32.48,106
15362,01W,20161222,WESTPAC BANKING,AUD,32.68,106
15362,01W,20161223,WESTPAC BANKING,AUD,32.64,106
15362,01W,20161226,WESTPAC BANKING,AUD,32.64,106
15362,01W,20161227,WESTPAC BANKING,AUD,32.64,106
15362,01W,20161228,WESTPAC BANKING,AUD,32.87,106
15362,01W,20161229,WESTPAC BANKING,AUD,32.98,106
15362,01W,20161230,WESTPAC BANKING,AUD,32.6,106
15362,01W,20170102,WESTPAC BANKING,AUD,32.6,106
15362,01W,20170103,WESTPAC BANKING,AUD,32.95,106
15362,01W,20170104,WESTPAC BANKING,AUD,33.18,106
15362,01W,20170105,WESTPAC BANKING,AUD,33.35,106
15362,01W,20170106,WESTPAC BANKING,AUD,33.47,106
15362,01W,20170109,WESTPAC BANKING,AUD,33.97,106
15362,01W,20170110,WESTPAC BANKING,AUD,33.7,106
15362,01W,20170111,WESTPAC BANKING,AUD,33.46,106
15362,01W,20170112,WESTPAC BANKING,AUD,33.43,106
15362,01W,20170113,WESTPAC BANKING,AUD,32.9,106
15362,01W,20170116,WESTPAC BANKING,AUD,33.06,106
15362,01W,20170117,WESTPAC BANKING,AUD,32.77,106
15362,01W,20170118,WESTPAC BANKING,AUD,32.43,106
15362,01W,20170119,WESTPAC BANKING,AUD,32.33,106
15362,01W,20170120,WESTPAC BANKING,AUD,31.85,106
15362,01W,20170123,WESTPAC BANKING,AUD,31.78,106
15362,01W,20170124,WESTPAC BANKING,AUD,31.65,106
15362,01W,20170125,WESTPAC BANKING,AUD,31.77,106
15362,01W,20170126,WESTPAC BANKING,AUD,31.77,106
15362,01W,20170127,WESTPAC BANKING,AUD,32.35,106
15362,01W,20170130,WESTPAC BANKING,AUD,32.01,106
15362,01W,20170131,WESTPAC BANKING,AUD,31.71,106
15362,01W,20170201,WESTPAC BANKING,AUD,31.99,106
15362,01W,20170202,WESTPAC BANKING,AUD,32.01,106
15362,01W,20170203,WESTPAC BANKING,AUD,31.89,106
15362,01W,20170206,WESTPAC BANKING,AUD,32.05,106
15362,01W,20170207,WESTPAC BANKING,AUD,31.97,106
15362,01W,20170208,WESTPAC BANKING,AUD,32.27,106
15362,01W,20170209,WESTPAC BANKING,AUD,32.3,106
15362,01W,20170210,WESTPAC BANKING,AUD,32.73,106
15362,01W,20170213,WESTPAC BANKING,AUD,32.81,106
15362,01W,20170214,WESTPAC BANKING,AUD,32.69,106
15362,01W,20170215,WESTPAC BANKING,AUD,33.27,106
15362,01W,20170216,WESTPAC BANKING,AUD,33.65,106
15362,01W,20170217,WESTPAC BANKING,AUD,33.88,106
15362,01W,20170220,WESTPAC BANKING,AUD,34.12,106
15362,01W,20170221,WESTPAC BANKING,AUD,34.13,106
15362,01W,20170222,WESTPAC BANKING,AUD,34.26,106
15362,01W,20170223,WESTPAC BANKING,AUD,34.17,106
15362,01W,20170224,WESTPAC BANKING,AUD,34.09,106
15362,01W,20170227,WESTPAC BANKING,AUD,33.81,106
15362,01W,20170228,WESTPAC BANKING,AUD,33.7,106
15362,01W,20170301,WESTPAC BANKING,AUD,33.91,106
15362,01W,20170302,WESTPAC BANKING,AUD,34.26,106
15362,01W,20170303,WESTPAC BANKING,AUD,33.93,106
15362,01W,20170306,WESTPAC BANKING,AUD,34.17,106
15362,01W,20170307,WESTPAC BANKING,AUD,34.45,106
15362,01W,20170308,WESTPAC BANKING,AUD,34.59,106
15362,01W,20170309,WESTPAC BANKING,AUD,35.04,106
15362,01W,20170310,WESTPAC BANKING,AUD,35.13,106
15362,01W,20170313,WESTPAC BANKING,AUD,35.13,106
15362,01W,20170314,WESTPAC BANKING,AUD,34.88,106
15362,01W,20170315,WESTPAC BANKING,AUD,34.8,106
15362,01W,20170316,WESTPAC BANKING,AUD,34.27,106
15362,01W,20170317,WESTPAC BANKING,AUD,34.65,106
15362,01W,20170320,WESTPAC BANKING,AUD,34.56,106
15362,01W,20170321,WESTPAC BANKING,AUD,34.32,106
15362,01W,20170322,WESTPAC BANKING,AUD,33.49,106
15362,01W,20170323,WESTPAC BANKING,AUD,33.44,106
15362,01W,20170324,WESTPAC BANKING,AUD,33.9,106
15362,01W,20170327,WESTPAC BANKING,AUD,34,106
15362,01W,20170328,WESTPAC BANKING,AUD,34.7,106
15362,01W,20170329,WESTPAC BANKING,AUD,35.14,106
15362,01W,20170330,WESTPAC BANKING,AUD,35.26,106
15362,01W,20170331,WESTPAC BANKING,AUD,35.06,106
15362,01W,20170403,WESTPAC BANKING,AUD,35.21,106
15362,01W,20170404,WESTPAC BANKING,AUD,34.87,106
15362,01W,20170405,WESTPAC BANKING,AUD,34.65,106
15362,01W,20170406,WESTPAC BANKING,AUD,34.22,106
15362,01W,20170407,WESTPAC BANKING,AUD,34.24,106
15362,01W,20170410,WESTPAC BANKING,AUD,34.45,106
15362,01W,20170411,WESTPAC BANKING,AUD,34.87,106
15362,01W,20170412,WESTPAC BANKING,AUD,34.93,106
15362,01W,20170413,WESTPAC BANKING,AUD,34.75,106
15362,01W,20170414,WESTPAC BANKING,AUD,34.75,106
15362,01W,20170417,WESTPAC BANKING,AUD,34.75,106
15362,01W,20170418,WESTPAC BANKING,AUD,34.49,106
15362,01W,20170419,WESTPAC BANKING,AUD,34.11,106
15362,01W,20170420,WESTPAC BANKING,AUD,34.17,106
15362,01W,20170421,WESTPAC BANKING,AUD,34.35,106
15362,01W,20170424,WESTPAC BANKING,AUD,34.61,106
15362,01W,20170425,WESTPAC BANKING,AUD,34.61,106
15362,01W,20170426,WESTPAC BANKING,AUD,34.8,106
15362,01W,20170427,WESTPAC BANKING,AUD,35.14,106
15362,01W,20170428,WESTPAC BANKING,AUD,35.06,106
15362,01W,20170501,WESTPAC BANKING,AUD,35.3,106
15362,01W,20170502,WESTPAC BANKING,AUD,34.98,106
15362,01W,20170503,WESTPAC BANKING,AUD,34.32,106
15362,01W,20170504,WESTPAC BANKING,AUD,33.91,106
15362,01W,20170505,WESTPAC BANKING,AUD,33.86,106
15362,01W,20170508,WESTPAC BANKING,AUD,34.08,106
15362,01W,20170509,WESTPAC BANKING,AUD,32.88,106
15362,01W,20170510,WESTPAC BANKING,AUD,32.65,106
15362,01W,20170511,WESTPAC BANKING,AUD,32.62,106
15362,01W,20170512,WESTPAC BANKING,AUD,32.57,106
15362,01W,20170515,WESTPAC BANKING,AUD,32.83,106
15362,01W,20170516,WESTPAC BANKING,AUD,32.93,106
15362,01W,20170517,WESTPAC BANKING,AUD,32.16,106
15362,01W,20170518,WESTPAC BANKING,AUD,31.16,106
15362,01W,20170519,WESTPAC BANKING,AUD,30.85,106
15362,01W,20170522,WESTPAC BANKING,AUD,31.09,106
15362,01W,20170523,WESTPAC BANKING,AUD,30.77,106
15362,01W,20170524,WESTPAC BANKING,AUD,30.55,106
15362,01W,20170525,WESTPAC BANKING,AUD,30.6,106
15362,01W,20170526,WESTPAC BANKING,AUD,30.42,106
15362,01W,20170529,WESTPAC BANKING,AUD,30.02,106
15362,01W,20170530,WESTPAC BANKING,AUD,30.33,106
15362,01W,20170531,WESTPAC BANKING,AUD,30.5,106
15362,01W,20170601,WESTPAC BANKING,AUD,30.29,106
15362,01W,20170602,WESTPAC BANKING,AUD,30.51,106
15362,01W,20170605,WESTPAC BANKING,AUD,29.96,106
15362,01W,20170606,WESTPAC BANKING,AUD,29.55,106
15362,01W,20170607,WESTPAC BANKING,AUD,29.71,106
15362,01W,20170608,WESTPAC BANKING,AUD,29.92,106
15362,01W,20170609,WESTPAC BANKING,AUD,29.97,106
15362,01W,20170612,WESTPAC BANKING,AUD,29.97,106
15362,01W,20170613,WESTPAC BANKING,AUD,30.81,106
15362,01W,20170614,WESTPAC BANKING,AUD,31.32,106
