gvkey,iid,datadate,conm,curcdd,prccd,trfd,exchg
15549,05W,20130222,UNICREDIT SPA,EUR,4.105,1,154
15549,05W,20130225,UNICREDIT SPA,EUR,4.155,1,154
15549,05W,20130226,UNICREDIT SPA,EUR,3.811,1,154
15549,05W,20130227,UNICREDIT SPA,EUR,3.871,1,154
15549,05W,20130228,UNICREDIT SPA,EUR,3.895,1,154
15549,05W,20130301,UNICREDIT SPA,EUR,3.826,1,154
15549,05W,20130304,UNICREDIT SPA,EUR,3.71,1,154
15549,05W,20130305,UNICREDIT SPA,EUR,3.85,1,154
15549,05W,20130306,UNICREDIT SPA,EUR,3.876,1,154
15549,05W,20130307,UNICREDIT SPA,EUR,3.826,1,154
15549,05W,20130308,UNICREDIT SPA,EUR,3.958,1,154
15549,05W,20130311,UNICREDIT SPA,EUR,3.888,1,154
15549,05W,20130312,UNICREDIT SPA,EUR,3.852,1,154
15549,05W,20130313,UNICREDIT SPA,EUR,3.804,1,154
15549,05W,20130314,UNICREDIT SPA,EUR,3.846,1,154
15549,05W,20130315,UNICREDIT SPA,EUR,3.86,1,154
15549,05W,20130318,UNICREDIT SPA,EUR,3.728,1,154
15549,05W,20130319,UNICREDIT SPA,EUR,3.53,1,154
15549,05W,20130320,UNICREDIT SPA,EUR,3.68,1,154
15549,05W,20130321,UNICREDIT SPA,EUR,3.65,1,154
15549,05W,20130322,UNICREDIT SPA,EUR,3.577,1,154
15549,05W,20130325,UNICREDIT SPA,EUR,3.39,1,154
15549,05W,20130326,UNICREDIT SPA,EUR,3.34,1,154
15549,05W,20130327,UNICREDIT SPA,EUR,3.248,1,154
15549,05W,20130328,UNICREDIT SPA,EUR,3.345,1,154
15549,05W,20130329,UNICREDIT SPA,EUR,3.345,1,154
15549,05W,20130401,UNICREDIT SPA,EUR,3.345,1,154
15549,05W,20130402,UNICREDIT SPA,EUR,3.411,1,154
15549,05W,20130403,UNICREDIT SPA,EUR,3.221,1,154
15549,05W,20130404,UNICREDIT SPA,EUR,3.22,1,154
15549,05W,20130405,UNICREDIT SPA,EUR,3.316,1,154
15549,05W,20130408,UNICREDIT SPA,EUR,3.292,1,154
15549,05W,20130409,UNICREDIT SPA,EUR,3.343,1,154
15549,05W,20130410,UNICREDIT SPA,EUR,3.57,1,154
15549,05W,20130411,UNICREDIT SPA,EUR,3.594,1,154
15549,05W,20130412,UNICREDIT SPA,EUR,3.481,1,154
15549,05W,20130415,UNICREDIT SPA,EUR,3.44,1,154
15549,05W,20130416,UNICREDIT SPA,EUR,3.43,1,154
15549,05W,20130417,UNICREDIT SPA,EUR,3.431,1,154
15549,05W,20130418,UNICREDIT SPA,EUR,3.481,1,154
15549,05W,20130419,UNICREDIT SPA,EUR,3.62,1,154
15549,05W,20130422,UNICREDIT SPA,EUR,3.735,1,154
15549,05W,20130423,UNICREDIT SPA,EUR,3.889,1,154
15549,05W,20130424,UNICREDIT SPA,EUR,3.955,1,154
15549,05W,20130425,UNICREDIT SPA,EUR,3.879,1,154
15549,05W,20130426,UNICREDIT SPA,EUR,3.899,1,154
15549,05W,20130429,UNICREDIT SPA,EUR,3.998,1,154
15549,05W,20130430,UNICREDIT SPA,EUR,3.944,1,154
15549,05W,20130501,UNICREDIT SPA,EUR,3.944,1,154
15549,05W,20130502,UNICREDIT SPA,EUR,4.059,1,154
15549,05W,20130503,UNICREDIT SPA,EUR,3.98,1,154
15549,05W,20130506,UNICREDIT SPA,EUR,4,1,154
15549,05W,20130507,UNICREDIT SPA,EUR,4.122,1,154
15549,05W,20130508,UNICREDIT SPA,EUR,4.151,1,154
15549,05W,20130509,UNICREDIT SPA,EUR,4.088,1,154
15549,05W,20130510,UNICREDIT SPA,EUR,4.162,1,154
15549,05W,20130513,UNICREDIT SPA,EUR,4.08,1,154
15549,05W,20130514,UNICREDIT SPA,EUR,4.09,1,154
15549,05W,20130515,UNICREDIT SPA,EUR,4.183,1,154
15549,05W,20130516,UNICREDIT SPA,EUR,4.3,1,154
15549,05W,20130517,UNICREDIT SPA,EUR,4.32,1,154
15549,05W,20130520,UNICREDIT SPA,EUR,4.351,1.0206849,154
15549,05W,20130521,UNICREDIT SPA,EUR,4.259,1.0206849,154
15549,05W,20130522,UNICREDIT SPA,EUR,4.343,1.0206849,154
15549,05W,20130523,UNICREDIT SPA,EUR,4.175,1.0206849,154
15549,05W,20130524,UNICREDIT SPA,EUR,4.101,1.0206849,154
15549,05W,20130527,UNICREDIT SPA,EUR,4.181,1.0206849,154
15549,05W,20130528,UNICREDIT SPA,EUR,4.335,1.0206849,154
15549,05W,20130529,UNICREDIT SPA,EUR,4.284,1.0206849,154
15549,05W,20130530,UNICREDIT SPA,EUR,4.366,1.0206849,154
15549,05W,20130531,UNICREDIT SPA,EUR,4.37,1.0206849,154
15549,05W,20130603,UNICREDIT SPA,EUR,4.28,1.0206849,154
15549,05W,20130604,UNICREDIT SPA,EUR,4.261,1.0206849,154
15549,05W,20130605,UNICREDIT SPA,EUR,4.279,1.0206849,154
15549,05W,20130606,UNICREDIT SPA,EUR,4.11,1.0206849,154
15549,05W,20130607,UNICREDIT SPA,EUR,4.08,1.0206849,154
15549,05W,20130610,UNICREDIT SPA,EUR,3.98,1.0206849,154
15549,05W,20130611,UNICREDIT SPA,EUR,3.903,1.0206849,154
15549,05W,20130612,UNICREDIT SPA,EUR,3.824,1.0206849,154
15549,05W,20130613,UNICREDIT SPA,EUR,3.929,1.0206849,154
15549,05W,20130614,UNICREDIT SPA,EUR,3.948,1.0206849,154
15549,05W,20130617,UNICREDIT SPA,EUR,3.995,1.0206849,154
15549,05W,20130618,UNICREDIT SPA,EUR,4.034,1.0206849,154
15549,05W,20130619,UNICREDIT SPA,EUR,3.953,1.0206849,154
15549,05W,20130620,UNICREDIT SPA,EUR,3.842,1.0206849,154
15549,05W,20130621,UNICREDIT SPA,EUR,3.66,1.0206849,154
15549,05W,20130624,UNICREDIT SPA,EUR,3.731,1.0206849,154
15549,05W,20130625,UNICREDIT SPA,EUR,3.662,1.0206849,154
15549,05W,20130626,UNICREDIT SPA,EUR,3.748,1.0206849,154
15549,05W,20130627,UNICREDIT SPA,EUR,3.74,1.0206849,154
15549,05W,20130628,UNICREDIT SPA,EUR,3.633,1.0206849,154
15549,05W,20130701,UNICREDIT SPA,EUR,3.662,1.0206849,154
15549,05W,20130702,UNICREDIT SPA,EUR,3.569,1.0206849,154
15549,05W,20130703,UNICREDIT SPA,EUR,3.551,1.0206849,154
15549,05W,20130704,UNICREDIT SPA,EUR,3.72,1.0206849,154
15549,05W,20130705,UNICREDIT SPA,EUR,3.633,1.0206849,154
15549,05W,20130708,UNICREDIT SPA,EUR,3.73,1.0206849,154
15549,05W,20130709,UNICREDIT SPA,EUR,3.673,1.0206849,154
15549,05W,20130710,UNICREDIT SPA,EUR,3.621,1.0206849,154
15549,05W,20130711,UNICREDIT SPA,EUR,3.582,1.0206849,154
15549,05W,20130712,UNICREDIT SPA,EUR,3.549,1.0206849,154
15549,05W,20130715,UNICREDIT SPA,EUR,3.55,1.0206849,154
15549,05W,20130716,UNICREDIT SPA,EUR,3.543,1.0206849,154
15549,05W,20130717,UNICREDIT SPA,EUR,3.589,1.0206849,154
15549,05W,20130718,UNICREDIT SPA,EUR,3.77,1.0206849,154
15549,05W,20130719,UNICREDIT SPA,EUR,3.841,1.0206849,154
15549,05W,20130722,UNICREDIT SPA,EUR,3.957,1.0206849,154
15549,05W,20130723,UNICREDIT SPA,EUR,3.946,1.0206849,154
15549,05W,20130724,UNICREDIT SPA,EUR,4.056,1.0206849,154
15549,05W,20130725,UNICREDIT SPA,EUR,4.06,1.0206849,154
15549,05W,20130726,UNICREDIT SPA,EUR,4.082,1.0206849,154
15549,05W,20130729,UNICREDIT SPA,EUR,4.03,1.0206849,154
15549,05W,20130730,UNICREDIT SPA,EUR,4.086,1.0206849,154
15549,05W,20130731,UNICREDIT SPA,EUR,4.074,1.0206849,154
15549,05W,20130801,UNICREDIT SPA,EUR,4.215,1.0206849,154
15549,05W,20130802,UNICREDIT SPA,EUR,4.189,1.0206849,154
15549,05W,20130805,UNICREDIT SPA,EUR,4.179,1.0206849,154
15549,05W,20130806,UNICREDIT SPA,EUR,4.256,1.0206849,154
15549,05W,20130807,UNICREDIT SPA,EUR,4.355,1.0206849,154
15549,05W,20130808,UNICREDIT SPA,EUR,4.528,1.0206849,154
15549,05W,20130809,UNICREDIT SPA,EUR,4.624,1.0206849,154
15549,05W,20130812,UNICREDIT SPA,EUR,4.666,1.0206849,154
15549,05W,20130813,UNICREDIT SPA,EUR,4.718,1.0206849,154
15549,05W,20130814,UNICREDIT SPA,EUR,4.677,1.0206849,154
15549,05W,20130815,UNICREDIT SPA,EUR,4.55,1.0206849,154
15549,05W,20130816,UNICREDIT SPA,EUR,4.795,1.0206849,154
15549,05W,20130819,UNICREDIT SPA,EUR,4.558,1.0206849,154
15549,05W,20130820,UNICREDIT SPA,EUR,4.493,1.0206849,154
15549,05W,20130821,UNICREDIT SPA,EUR,4.445,1.0206849,154
15549,05W,20130822,UNICREDIT SPA,EUR,4.57,1.0206849,154
15549,05W,20130823,UNICREDIT SPA,EUR,4.591,1.0206849,154
15549,05W,20130826,UNICREDIT SPA,EUR,4.419,1.0206849,154
15549,05W,20130827,UNICREDIT SPA,EUR,4.239,1.0206849,154
15549,05W,20130828,UNICREDIT SPA,EUR,4.303,1.0206849,154
15549,05W,20130829,UNICREDIT SPA,EUR,4.36,1.0206849,154
15549,05W,20130830,UNICREDIT SPA,EUR,4.269,1.0206849,154
15549,05W,20130902,UNICREDIT SPA,EUR,4.391,1.0206849,154
15549,05W,20130903,UNICREDIT SPA,EUR,4.432,1.0206849,154
15549,05W,20130904,UNICREDIT SPA,EUR,4.29,1.0206849,154
15549,05W,20130905,UNICREDIT SPA,EUR,4.298,1.0206849,154
15549,05W,20130906,UNICREDIT SPA,EUR,4.372,1.0206849,154
15549,05W,20130909,UNICREDIT SPA,EUR,4.529,1.0206849,154
15549,05W,20130910,UNICREDIT SPA,EUR,4.54,1.0206849,154
15549,05W,20130911,UNICREDIT SPA,EUR,4.73,1.0206849,154
15549,05W,20130912,UNICREDIT SPA,EUR,4.685,1.0206849,154
15549,05W,20130913,UNICREDIT SPA,EUR,4.654,1.0206849,154
15549,05W,20130916,UNICREDIT SPA,EUR,4.745,1.0206849,154
15549,05W,20130917,UNICREDIT SPA,EUR,4.759,1.0206849,154
15549,05W,20130918,UNICREDIT SPA,EUR,4.797,1.0206849,154
15549,05W,20130919,UNICREDIT SPA,EUR,4.935,1.0206849,154
15549,05W,20130920,UNICREDIT SPA,EUR,4.87,1.0206849,154
15549,05W,20130923,UNICREDIT SPA,EUR,4.857,1.0206849,154
15549,05W,20130924,UNICREDIT SPA,EUR,4.911,1.0206849,154
15549,05W,20130925,UNICREDIT SPA,EUR,4.967,1.0206849,154
15549,05W,20130926,UNICREDIT SPA,EUR,4.83,1.0206849,154
15549,05W,20130927,UNICREDIT SPA,EUR,4.767,1.0206849,154
15549,05W,20130930,UNICREDIT SPA,EUR,4.733,1.0206849,154
15549,05W,20131001,UNICREDIT SPA,EUR,4.979,1.0206849,154
15549,05W,20131002,UNICREDIT SPA,EUR,5.123,1.0206849,154
15549,05W,20131003,UNICREDIT SPA,EUR,5.08,1.0206849,154
15549,05W,20131004,UNICREDIT SPA,EUR,5.238,1.0206849,154
15549,05W,20131007,UNICREDIT SPA,EUR,5.383,1.0206849,154
15549,05W,20131008,UNICREDIT SPA,EUR,5.326,1.0206849,154
15549,05W,20131009,UNICREDIT SPA,EUR,5.328,1.0206849,154
15549,05W,20131010,UNICREDIT SPA,EUR,5.443,1.0206849,154
15549,05W,20131011,UNICREDIT SPA,EUR,5.462,1.0206849,154
15549,05W,20131014,UNICREDIT SPA,EUR,5.424,1.0206849,154
15549,05W,20131015,UNICREDIT SPA,EUR,5.5,1.0206849,154
15549,05W,20131016,UNICREDIT SPA,EUR,5.57,1.0206849,154
15549,05W,20131017,UNICREDIT SPA,EUR,5.603,1.0206849,154
15549,05W,20131018,UNICREDIT SPA,EUR,5.647,1.0206849,154
15549,05W,20131021,UNICREDIT SPA,EUR,5.635,1.0206849,154
15549,05W,20131022,UNICREDIT SPA,EUR,5.573,1.0206849,154
15549,05W,20131023,UNICREDIT SPA,EUR,5.387,1.0206849,154
15549,05W,20131024,UNICREDIT SPA,EUR,5.414,1.0206849,154
15549,05W,20131025,UNICREDIT SPA,EUR,5.335,1.0206849,154
15549,05W,20131028,UNICREDIT SPA,EUR,5.203,1.0206849,154
15549,05W,20131029,UNICREDIT SPA,EUR,5.422,1.0206849,154
15549,05W,20131030,UNICREDIT SPA,EUR,5.438,1.0206849,154
15549,05W,20131031,UNICREDIT SPA,EUR,5.531,1.0206849,154
15549,05W,20131101,UNICREDIT SPA,EUR,5.573,1.0206849,154
15549,05W,20131104,UNICREDIT SPA,EUR,5.6,1.0206849,154
15549,05W,20131105,UNICREDIT SPA,EUR,5.45,1.0206849,154
15549,05W,20131106,UNICREDIT SPA,EUR,5.515,1.0206849,154
15549,05W,20131107,UNICREDIT SPA,EUR,5.379,1.0206849,154
15549,05W,20131108,UNICREDIT SPA,EUR,5.393,1.0206849,154
15549,05W,20131111,UNICREDIT SPA,EUR,5.432,1.0206849,154
15549,05W,20131112,UNICREDIT SPA,EUR,5.469,1.0206849,154
15549,05W,20131113,UNICREDIT SPA,EUR,5.215,1.0206849,154
15549,05W,20131114,UNICREDIT SPA,EUR,5.203,1.0206849,154
15549,05W,20131115,UNICREDIT SPA,EUR,5.14,1.0206849,154
15549,05W,20131118,UNICREDIT SPA,EUR,5.28,1.0206849,154
15549,05W,20131119,UNICREDIT SPA,EUR,5.184,1.0206849,154
15549,05W,20131120,UNICREDIT SPA,EUR,5.14,1.0206849,154
15549,05W,20131121,UNICREDIT SPA,EUR,5.233,1.0206849,154
15549,05W,20131122,UNICREDIT SPA,EUR,5.29,1.0206849,154
15549,05W,20131125,UNICREDIT SPA,EUR,5.275,1.0206849,154
15549,05W,20131126,UNICREDIT SPA,EUR,5.279,1.0206849,154
15549,05W,20131127,UNICREDIT SPA,EUR,5.339,1.0206849,154
15549,05W,20131128,UNICREDIT SPA,EUR,5.445,1.0206849,154
15549,05W,20131129,UNICREDIT SPA,EUR,5.36,1.0206849,154
15549,05W,20131202,UNICREDIT SPA,EUR,5.295,1.0206849,154
15549,05W,20131203,UNICREDIT SPA,EUR,5.219,1.0206849,154
15549,05W,20131204,UNICREDIT SPA,EUR,5.243,1.0206849,154
15549,05W,20131205,UNICREDIT SPA,EUR,5.051,1.0206849,154
15549,05W,20131206,UNICREDIT SPA,EUR,5.184,1.0206849,154
15549,05W,20131209,UNICREDIT SPA,EUR,5.192,1.0206849,154
15549,05W,20131210,UNICREDIT SPA,EUR,5.154,1.0206849,154
15549,05W,20131211,UNICREDIT SPA,EUR,5.102,1.0206849,154
15549,05W,20131212,UNICREDIT SPA,EUR,5.036,1.0206849,154
15549,05W,20131213,UNICREDIT SPA,EUR,5.021,1.0206849,154
15549,05W,20131216,UNICREDIT SPA,EUR,5.245,1.0206849,154
15549,05W,20131217,UNICREDIT SPA,EUR,5.171,1.0206849,154
15549,05W,20131218,UNICREDIT SPA,EUR,5.262,1.0206849,154
15549,05W,20131219,UNICREDIT SPA,EUR,5.284,1.0206849,154
15549,05W,20131220,UNICREDIT SPA,EUR,5.357,1.0206849,154
15549,05W,20131223,UNICREDIT SPA,EUR,5.338,1.0206849,154
15549,05W,20131224,UNICREDIT SPA,EUR,5.338,1.0206849,154
15549,05W,20131225,UNICREDIT SPA,EUR,5.338,1.0206849,154
15549,05W,20131226,UNICREDIT SPA,EUR,5.338,1.0206849,154
15549,05W,20131227,UNICREDIT SPA,EUR,5.362,1.0206849,154
15549,05W,20131230,UNICREDIT SPA,EUR,5.397,1.0206849,154
15549,05W,20131231,UNICREDIT SPA,EUR,5.397,1.0206849,154
15549,05W,20140101,UNICREDIT SPA,EUR,5.397,1.0206849,154
15549,05W,20140102,UNICREDIT SPA,EUR,5.41,1.0206849,154
15549,05W,20140103,UNICREDIT SPA,EUR,5.469,1.0206849,154
15549,05W,20140106,UNICREDIT SPA,EUR,5.61,1.0206849,154
15549,05W,20140107,UNICREDIT SPA,EUR,5.832,1.0206849,154
15549,05W,20140108,UNICREDIT SPA,EUR,5.93,1.0206849,154
15549,05W,20140109,UNICREDIT SPA,EUR,5.914,1.0206849,154
15549,05W,20140110,UNICREDIT SPA,EUR,5.918,1.0206849,154
15549,05W,20140113,UNICREDIT SPA,EUR,5.981,1.0206849,154
15549,05W,20140114,UNICREDIT SPA,EUR,5.98,1.0206849,154
15549,05W,20140115,UNICREDIT SPA,EUR,6.15,1.0206849,154
15549,05W,20140116,UNICREDIT SPA,EUR,6.04,1.0206849,154
15549,05W,20140117,UNICREDIT SPA,EUR,5.926,1.0206849,154
15549,05W,20140120,UNICREDIT SPA,EUR,5.91,1.0206849,154
15549,05W,20140121,UNICREDIT SPA,EUR,5.963,1.0206849,154
15549,05W,20140122,UNICREDIT SPA,EUR,5.9,1.0206849,154
15549,05W,20140123,UNICREDIT SPA,EUR,5.72,1.0206849,154
15549,05W,20140124,UNICREDIT SPA,EUR,5.573,1.0206849,154
15549,05W,20140127,UNICREDIT SPA,EUR,5.53,1.0206849,154
15549,05W,20140128,UNICREDIT SPA,EUR,5.65,1.0206849,154
15549,05W,20140129,UNICREDIT SPA,EUR,5.615,1.0206849,154
15549,05W,20140130,UNICREDIT SPA,EUR,5.546,1.0206849,154
15549,05W,20140131,UNICREDIT SPA,EUR,5.605,1.0206849,154
15549,05W,20140203,UNICREDIT SPA,EUR,5.37,1.0206849,154
15549,05W,20140204,UNICREDIT SPA,EUR,5.529,1.0206849,154
15549,05W,20140205,UNICREDIT SPA,EUR,5.445,1.0206849,154
15549,05W,20140206,UNICREDIT SPA,EUR,5.48,1.0206849,154
15549,05W,20140207,UNICREDIT SPA,EUR,5.72,1.0206849,154
15549,05W,20140210,UNICREDIT SPA,EUR,5.705,1.0206849,154
15549,05W,20140211,UNICREDIT SPA,EUR,5.78,1.0206849,154
15549,05W,20140212,UNICREDIT SPA,EUR,5.91,1.0206849,154
15549,05W,20140213,UNICREDIT SPA,EUR,5.852,1.0206849,154
15549,05W,20140214,UNICREDIT SPA,EUR,6.02,1.0206849,154
15549,05W,20140217,UNICREDIT SPA,EUR,6.052,1.0206849,154
15549,05W,20140218,UNICREDIT SPA,EUR,6.018,1.0206849,154
15549,05W,20140219,UNICREDIT SPA,EUR,5.935,1.0206849,154
15549,05W,20140220,UNICREDIT SPA,EUR,5.895,1.0206849,154
15549,05W,20140221,UNICREDIT SPA,EUR,5.868,1.0206849,154
15549,05W,20140224,UNICREDIT SPA,EUR,5.9,1.0206849,154
15549,05W,20140225,UNICREDIT SPA,EUR,5.883,1.0206849,154
15549,05W,20140226,UNICREDIT SPA,EUR,5.88,1.0206849,154
15549,05W,20140227,UNICREDIT SPA,EUR,5.78,1.0206849,154
15549,05W,20140228,UNICREDIT SPA,EUR,5.737,1.0206849,154
15549,05W,20140303,UNICREDIT SPA,EUR,5.42,1.0206849,154
15549,05W,20140304,UNICREDIT SPA,EUR,5.712,1.0206849,154
15549,05W,20140305,UNICREDIT SPA,EUR,5.874,1.0206849,154
15549,05W,20140306,UNICREDIT SPA,EUR,5.912,1.0206849,154
15549,05W,20140307,UNICREDIT SPA,EUR,5.916,1.0206849,154
15549,05W,20140310,UNICREDIT SPA,EUR,6.03,1.0206849,154
15549,05W,20140311,UNICREDIT SPA,EUR,6.385,1.0206849,154
15549,05W,20140312,UNICREDIT SPA,EUR,6.42,1.0206849,154
15549,05W,20140313,UNICREDIT SPA,EUR,6.3,1.0206849,154
15549,05W,20140314,UNICREDIT SPA,EUR,6.202,1.0206849,154
15549,05W,20140317,UNICREDIT SPA,EUR,6.445,1.0206849,154
15549,05W,20140318,UNICREDIT SPA,EUR,6.53,1.0206849,154
15549,05W,20140319,UNICREDIT SPA,EUR,6.518,1.0206849,154
15549,05W,20140320,UNICREDIT SPA,EUR,6.6,1.0206849,154
15549,05W,20140321,UNICREDIT SPA,EUR,6.552,1.0206849,154
15549,05W,20140324,UNICREDIT SPA,EUR,6.335,1.0206849,154
15549,05W,20140325,UNICREDIT SPA,EUR,6.337,1.0206849,154
15549,05W,20140326,UNICREDIT SPA,EUR,6.423,1.0206849,154
15549,05W,20140327,UNICREDIT SPA,EUR,6.478,1.0206849,154
15549,05W,20140328,UNICREDIT SPA,EUR,6.53,1.0206849,154
15549,05W,20140331,UNICREDIT SPA,EUR,6.583,1.0206849,154
15549,05W,20140401,UNICREDIT SPA,EUR,6.729,1.0206849,154
15549,05W,20140402,UNICREDIT SPA,EUR,6.583,1.0206849,154
15549,05W,20140403,UNICREDIT SPA,EUR,6.741,1.0206849,154
15549,05W,20140404,UNICREDIT SPA,EUR,6.83,1.0206849,154
15549,05W,20140407,UNICREDIT SPA,EUR,6.74,1.0206849,154
15549,05W,20140408,UNICREDIT SPA,EUR,6.55,1.0206849,154
15549,05W,20140409,UNICREDIT SPA,EUR,6.44,1.0206849,154
15549,05W,20140410,UNICREDIT SPA,EUR,6.323,1.0206849,154
15549,05W,20140411,UNICREDIT SPA,EUR,6.293,1.0206849,154
15549,05W,20140414,UNICREDIT SPA,EUR,6.343,1.0206849,154
15549,05W,20140415,UNICREDIT SPA,EUR,6.19,1.0206849,154
15549,05W,20140416,UNICREDIT SPA,EUR,6.48,1.0206849,154
15549,05W,20140417,UNICREDIT SPA,EUR,6.5,1.0206849,154
15549,05W,20140418,UNICREDIT SPA,EUR,6.5,1.0206849,154
15549,05W,20140421,UNICREDIT SPA,EUR,6.5,1.0206849,154
15549,05W,20140422,UNICREDIT SPA,EUR,6.66,1.0206849,154
15549,05W,20140423,UNICREDIT SPA,EUR,6.57,1.0206849,154
15549,05W,20140424,UNICREDIT SPA,EUR,6.585,1.0206849,154
15549,05W,20140425,UNICREDIT SPA,EUR,6.381,1.0206849,154
15549,05W,20140428,UNICREDIT SPA,EUR,6.471,1.0206849,154
15549,05W,20140429,UNICREDIT SPA,EUR,6.58,1.0206849,154
15549,05W,20140430,UNICREDIT SPA,EUR,6.47,1.0206849,154
15549,05W,20140501,UNICREDIT SPA,EUR,6.47,1.0206849,154
15549,05W,20140502,UNICREDIT SPA,EUR,6.401,1.0206849,154
15549,05W,20140505,UNICREDIT SPA,EUR,6.392,1.0206849,154
15549,05W,20140506,UNICREDIT SPA,EUR,6.328,1.0206849,154
15549,05W,20140507,UNICREDIT SPA,EUR,6.215,1.0206849,154
15549,05W,20140508,UNICREDIT SPA,EUR,6.449,1.0206849,154
15549,05W,20140509,UNICREDIT SPA,EUR,6.19,1.0206849,154
15549,05W,20140512,UNICREDIT SPA,EUR,6.305,1.0206849,154
15549,05W,20140513,UNICREDIT SPA,EUR,6.2,1.0206849,154
15549,05W,20140514,UNICREDIT SPA,EUR,6.222,1.0206849,154
15549,05W,20140515,UNICREDIT SPA,EUR,5.86,1.0206849,154
15549,05W,20140516,UNICREDIT SPA,EUR,5.979,1.0206849,154
15549,05W,20140519,UNICREDIT SPA,EUR,5.73,1.0206849,154
15549,05W,20140520,UNICREDIT SPA,EUR,5.827,1.0206849,154
15549,05W,20140521,UNICREDIT SPA,EUR,6,1.03769632,154
15549,05W,20140522,UNICREDIT SPA,EUR,5.858,1.03769632,154
15549,05W,20140523,UNICREDIT SPA,EUR,6.05,1.03769632,154
15549,05W,20140526,UNICREDIT SPA,EUR,6.33,1.03769632,154
15549,05W,20140527,UNICREDIT SPA,EUR,6.295,1.03769632,154
15549,05W,20140528,UNICREDIT SPA,EUR,6.381,1.03769632,154
15549,05W,20140529,UNICREDIT SPA,EUR,6.34,1.03769632,154
15549,05W,20140530,UNICREDIT SPA,EUR,6.365,1.03769632,154
15549,05W,20140602,UNICREDIT SPA,EUR,6.47,1.03769632,154
15549,05W,20140603,UNICREDIT SPA,EUR,6.47,1.03769632,154
15549,05W,20140604,UNICREDIT SPA,EUR,6.5,1.03769632,154
15549,05W,20140605,UNICREDIT SPA,EUR,6.685,1.03769632,154
15549,05W,20140606,UNICREDIT SPA,EUR,6.8,1.03769632,154
15549,05W,20140609,UNICREDIT SPA,EUR,6.784,1.03769632,154
15549,05W,20140610,UNICREDIT SPA,EUR,6.86,1.03769632,154
15549,05W,20140611,UNICREDIT SPA,EUR,6.762,1.03769632,154
15549,05W,20140612,UNICREDIT SPA,EUR,6.7,1.03769632,154
15549,05W,20140613,UNICREDIT SPA,EUR,6.735,1.03769632,154
15549,05W,20140616,UNICREDIT SPA,EUR,6.625,1.03769632,154
15549,05W,20140617,UNICREDIT SPA,EUR,6.657,1.03769632,154
15549,05W,20140618,UNICREDIT SPA,EUR,6.751,1.03769632,154
15549,05W,20140619,UNICREDIT SPA,EUR,6.744,1.03769632,154
15549,05W,20140620,UNICREDIT SPA,EUR,6.6,1.03769632,154
15549,05W,20140623,UNICREDIT SPA,EUR,6.48,1.03769632,154
15549,05W,20140624,UNICREDIT SPA,EUR,6.333,1.03769632,154
15549,05W,20140625,UNICREDIT SPA,EUR,6.28,1.03769632,154
15549,05W,20140626,UNICREDIT SPA,EUR,6.11,1.03769632,154
15549,05W,20140627,UNICREDIT SPA,EUR,6.16,1.03769632,154
15549,05W,20140630,UNICREDIT SPA,EUR,6.11,1.03769632,154
15549,05W,20140701,UNICREDIT SPA,EUR,6.3,1.03769632,154
15549,05W,20140702,UNICREDIT SPA,EUR,6.31,1.03769632,154
15549,05W,20140703,UNICREDIT SPA,EUR,6.4,1.03769632,154
15549,05W,20140704,UNICREDIT SPA,EUR,6.17,1.03769632,154
15549,05W,20140707,UNICREDIT SPA,EUR,6.061,1.03769632,154
15549,05W,20140708,UNICREDIT SPA,EUR,5.865,1.03769632,154
15549,05W,20140709,UNICREDIT SPA,EUR,5.925,1.03769632,154
15549,05W,20140710,UNICREDIT SPA,EUR,5.78,1.03769632,154
15549,05W,20140711,UNICREDIT SPA,EUR,5.779,1.03769632,154
15549,05W,20140714,UNICREDIT SPA,EUR,5.93,1.03769632,154
15549,05W,20140715,UNICREDIT SPA,EUR,5.788,1.03769632,154
15549,05W,20140716,UNICREDIT SPA,EUR,5.93,1.03769632,154
15549,05W,20140717,UNICREDIT SPA,EUR,5.769,1.03769632,154
15549,05W,20140718,UNICREDIT SPA,EUR,5.87,1.03769632,154
15549,05W,20140721,UNICREDIT SPA,EUR,5.714,1.03769632,154
15549,05W,20140722,UNICREDIT SPA,EUR,5.79,1.03769632,154
15549,05W,20140723,UNICREDIT SPA,EUR,5.887,1.03769632,154
15549,05W,20140724,UNICREDIT SPA,EUR,6.084,1.03769632,154
15549,05W,20140725,UNICREDIT SPA,EUR,6.024,1.03769632,154
15549,05W,20140728,UNICREDIT SPA,EUR,5.97,1.03769632,154
15549,05W,20140729,UNICREDIT SPA,EUR,6.043,1.03769632,154
15549,05W,20140730,UNICREDIT SPA,EUR,6.054,1.03769632,154
15549,05W,20140731,UNICREDIT SPA,EUR,5.87,1.03769632,154
15549,05W,20140801,UNICREDIT SPA,EUR,5.89,1.03769632,154
15549,05W,20140804,UNICREDIT SPA,EUR,5.969,1.03769632,154
15549,05W,20140805,UNICREDIT SPA,EUR,5.883,1.03769632,154
15549,05W,20140806,UNICREDIT SPA,EUR,5.685,1.03769632,154
15549,05W,20140807,UNICREDIT SPA,EUR,5.52,1.03769632,154
15549,05W,20140808,UNICREDIT SPA,EUR,5.58,1.03769632,154
15549,05W,20140811,UNICREDIT SPA,EUR,5.551,1.03769632,154
15549,05W,20140812,UNICREDIT SPA,EUR,5.599,1.03769632,154
15549,05W,20140813,UNICREDIT SPA,EUR,5.717,1.03769632,154
