gvkey,iid,datadate,tic,conm,prccd
003226,01,01/22/2015,CMCSA,COMCAST CORP,56.5700
003226,01,01/23/2015,CMCSA,COMCAST CORP,56.3100
003226,01,01/26/2015,CMCSA,COMCAST CORP,56.6900
003226,01,01/27/2015,CMCSA,COMCAST CORP,56.3550
003226,01,01/28/2015,CMCSA,COMCAST CORP,54.5900
003226,01,01/29/2015,CMCSA,COMCAST CORP,53.8700
003226,01,01/30/2015,CMCSA,COMCAST CORP,53.1450
003226,01,02/02/2015,CMCSA,COMCAST CORP,53.8100
003226,01,02/03/2015,CMCSA,COMCAST CORP,55.4100
003226,01,02/04/2015,CMCSA,COMCAST CORP,56.9000
003226,01,02/05/2015,CMCSA,COMCAST CORP,56.9700
003226,01,02/06/2015,CMCSA,COMCAST CORP,56.9200
003226,01,02/09/2015,CMCSA,COMCAST CORP,57.0900
003226,01,02/10/2015,CMCSA,COMCAST CORP,57.4100
003226,01,02/11/2015,CMCSA,COMCAST CORP,57.7800
003226,01,02/12/2015,CMCSA,COMCAST CORP,58.3800
003226,01,02/13/2015,CMCSA,COMCAST CORP,59.4650
003226,01,02/17/2015,CMCSA,COMCAST CORP,58.8000
003226,01,02/18/2015,CMCSA,COMCAST CORP,58.2200
003226,01,02/19/2015,CMCSA,COMCAST CORP,57.8500
003226,01,02/20/2015,CMCSA,COMCAST CORP,58.5000
003226,01,02/23/2015,CMCSA,COMCAST CORP,58.2100
003226,01,02/24/2015,CMCSA,COMCAST CORP,59.1700
003226,01,02/25/2015,CMCSA,COMCAST CORP,59.6200
003226,01,02/26/2015,CMCSA,COMCAST CORP,59.1500
003226,01,02/27/2015,CMCSA,COMCAST CORP,59.3800
003226,01,03/02/2015,CMCSA,COMCAST CORP,59.8700
003226,01,03/03/2015,CMCSA,COMCAST CORP,59.9600
003226,01,03/04/2015,CMCSA,COMCAST CORP,60.4300
003226,01,03/05/2015,CMCSA,COMCAST CORP,60.3250
003226,01,03/06/2015,CMCSA,COMCAST CORP,60.3700
003226,01,03/09/2015,CMCSA,COMCAST CORP,60.5700
003226,01,03/10/2015,CMCSA,COMCAST CORP,58.7000
003226,01,03/11/2015,CMCSA,COMCAST CORP,58.0600
003226,01,03/12/2015,CMCSA,COMCAST CORP,59.3300
003226,01,03/13/2015,CMCSA,COMCAST CORP,59.0500
003226,01,03/16/2015,CMCSA,COMCAST CORP,59.7500
003226,01,03/17/2015,CMCSA,COMCAST CORP,59.1300
003226,01,03/18/2015,CMCSA,COMCAST CORP,58.9900
003226,01,03/19/2015,CMCSA,COMCAST CORP,58.7450
003226,01,03/20/2015,CMCSA,COMCAST CORP,59.4500
003226,01,03/23/2015,CMCSA,COMCAST CORP,59.1200
003226,01,03/24/2015,CMCSA,COMCAST CORP,57.5700
003226,01,03/25/2015,CMCSA,COMCAST CORP,56.5250
003226,01,03/26/2015,CMCSA,COMCAST CORP,55.9100
003226,01,03/27/2015,CMCSA,COMCAST CORP,55.9400
003226,01,03/30/2015,CMCSA,COMCAST CORP,56.6100
003226,01,03/31/2015,CMCSA,COMCAST CORP,56.4700
003226,01,04/01/2015,CMCSA,COMCAST CORP,57.0600
003226,01,04/02/2015,CMCSA,COMCAST CORP,57.9400
003226,01,04/06/2015,CMCSA,COMCAST CORP,58.2100
003226,01,04/07/2015,CMCSA,COMCAST CORP,58.3150
003226,01,04/08/2015,CMCSA,COMCAST CORP,59.1800
003226,01,04/09/2015,CMCSA,COMCAST CORP,59.5900
003226,01,04/10/2015,CMCSA,COMCAST CORP,59.8100
003226,01,04/13/2015,CMCSA,COMCAST CORP,58.7800
003226,01,04/14/2015,CMCSA,COMCAST CORP,58.9750
003226,01,04/15/2015,CMCSA,COMCAST CORP,59.9100
003226,01,04/16/2015,CMCSA,COMCAST CORP,59.6700
003226,01,04/17/2015,CMCSA,COMCAST CORP,58.4200
003226,01,04/20/2015,CMCSA,COMCAST CORP,58.4700
003226,01,04/21/2015,CMCSA,COMCAST CORP,58.8400
003226,01,04/22/2015,CMCSA,COMCAST CORP,58.7600
003226,01,04/23/2015,CMCSA,COMCAST CORP,59.2300
